,Unnamed: 0,pokedex_no,name,type1,type2,moves,hp,attack,defense,special-attack,special-defense,speed
101,12,353,shuppet,ghost,,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['disable', 'normal'], ['psybeam', 'psychic'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['psychic', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['metronome', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['feint-attack', 'dark'], ['foresight', 'normal'], ['destiny-bond', 'ghost'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['encore', 'normal'], ['pursuit', 'dark'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['torment', 'dark'], ['will-o-wisp', 'fire'], ['facade', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['role-play', 'psychic'], ['magic-coat', 'psychic'], ['knock-off', 'dark'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['grudge', 'ghost'], ['snatch', 'dark'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['calm-mind', 'psychic'], ['shock-wave', 'electric'], ['natural-gift', 'normal'], ['payback', 'dark'], ['embargo', 'dark'], ['sucker-punch', 'dark'], ['dark-pulse', 'dark'], ['nasty-plot', 'dark'], ['shadow-sneak', 'ghost'], ['trick-room', 'psychic'], ['gunk-shot', 'poison'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['ominous-wind', 'ghost'], ['telekinesis', 'psychic'], ['magic-room', 'psychic'], ['foul-play', 'dark'], ['round', 'normal'], ['ally-switch', 'psychic'], ['hex', 'ghost'], ['phantom-force', 'ghost'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['skitter-smack', 'bug'], ['lash-out', 'dark'], ['poltergeist', 'ghost'], ['tera-blast', 'normal'], ['pounce', 'bug']]",44,75,35,63,33,45
102,13,354,banette,ghost,,"[['swords-dance', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['psybeam', 'psychic'], ['hyper-beam', 'normal'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['psychic', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['screech', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['metronome', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['feint-attack', 'dark'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['encore', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['torment', 'dark'], ['will-o-wisp', 'fire'], ['facade', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['role-play', 'psychic'], ['magic-coat', 'psychic'], ['knock-off', 'dark'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['grudge', 'ghost'], ['snatch', 'dark'], ['secret-power', 'normal'], ['calm-mind', 'psychic'], ['shock-wave', 'electric'], ['natural-gift', 'normal'], ['payback', 'dark'], ['embargo', 'dark'], ['fling', 'dark'], ['sucker-punch', 'dark'], ['dark-pulse', 'dark'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['shadow-claw', 'ghost'], ['shadow-sneak', 'ghost'], ['trick-room', 'psychic'], ['gunk-shot', 'poison'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['ominous-wind', 'ghost'], ['telekinesis', 'psychic'], ['magic-room', 'psychic'], ['foul-play', 'dark'], ['round', 'normal'], ['ally-switch', 'psychic'], ['hex', 'ghost'], ['phantom-force', 'ghost'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['infestation', 'bug'], ['throat-chop', 'dark'], ['skitter-smack', 'bug'], ['burning-jealousy', 'fire'], ['lash-out', 'dark'], ['poltergeist', 'ghost'], ['tera-blast', 'normal'], ['pounce', 'bug'], ['trailblaze', 'grass']]",64,115,65,83,63,65
103,14,355,duskull,ghost,,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['disable', 'normal'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['absorb', 'grass'], ['toxic', 'poison'], ['psychic', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['haze', 'ice'], ['dream-eater', 'psychic'], ['leech-life', 'bug'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['feint-attack', 'dark'], ['foresight', 'normal'], ['destiny-bond', 'ghost'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['mean-look', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['pursuit', 'dark'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['torment', 'dark'], ['will-o-wisp', 'fire'], ['memento', 'dark'], ['facade', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['revenge', 'fighting'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['grudge', 'ghost'], ['snatch', 'dark'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['calm-mind', 'psychic'], ['gravity', 'psychic'], ['natural-gift', 'normal'], ['payback', 'dark'], ['embargo', 'dark'], ['fling', 'dark'], ['sucker-punch', 'dark'], ['dark-pulse', 'dark'], ['shadow-sneak', 'ghost'], ['trick-room', 'psychic'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['ominous-wind', 'ghost'], ['wonder-room', 'psychic'], ['telekinesis', 'psychic'], ['round', 'normal'], ['ally-switch', 'psychic'], ['hex', 'ghost'], ['phantom-force', 'ghost'], ['confide', 'normal'], ['infestation', 'bug'], ['skitter-smack', 'bug'], ['poltergeist', 'ghost'], ['tera-blast', 'normal']]",20,40,90,30,90,25
104,15,356,dusclops,ghost,,"[['mega-punch', 'normal'], ['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['bind', 'normal'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['disable', 'normal'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['absorb', 'grass'], ['earthquake', 'ground'], ['toxic', 'poison'], ['psychic', 'psychic'], ['night-shade', 'ghost'], ['mimic', 'normal'], ['double-team', 'normal'], ['confuse-ray', 'ghost'], ['haze', 'ice'], ['metronome', 'normal'], ['dream-eater', 'psychic'], ['leech-life', 'bug'], ['flash', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['mud-slap', 'ground'], ['foresight', 'normal'], ['icy-wind', 'ice'], ['endure', 'normal'], ['swagger', 'normal'], ['mean-look', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pain-split', 'normal'], ['dynamic-punch', 'fighting'], ['pursuit', 'dark'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['rock-smash', 'fighting'], ['torment', 'dark'], ['will-o-wisp', 'fire'], ['memento', 'dark'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['revenge', 'fighting'], ['brick-break', 'fighting'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['snatch', 'dark'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['rock-tomb', 'rock'], ['shadow-punch', 'ghost'], ['calm-mind', 'psychic'], ['gravity', 'psychic'], ['natural-gift', 'normal'], ['payback', 'dark'], ['embargo', 'dark'], ['fling', 'dark'], ['sucker-punch', 'dark'], ['dark-pulse', 'dark'], ['giga-impact', 'normal'], ['shadow-sneak', 'ghost'], ['trick-room', 'psychic'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['ominous-wind', 'ghost'], ['wonder-room', 'psychic'], ['telekinesis', 'psychic'], ['round', 'normal'], ['ally-switch', 'psychic'], ['hex', 'ghost'], ['bulldoze', 'ground'], ['phantom-force', 'ghost'], ['confide', 'normal'], ['infestation', 'bug'], ['power-up-punch', 'fighting'], ['skitter-smack', 'bug'], ['poltergeist', 'ghost'], ['tera-blast', 'normal']]",40,70,130,60,130,25
105,16,357,tropius,grass,flying,"[['razor-wind', 'normal'], ['swords-dance', 'normal'], ['cut', 'normal'], ['gust', 'flying'], ['whirlwind', 'normal'], ['fly', 'flying'], ['slam', 'normal'], ['stomp', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['roar', 'normal'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['leech-seed', 'grass'], ['growth', 'normal'], ['razor-leaf', 'grass'], ['solar-beam', 'grass'], ['earthquake', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['mud-slap', 'ground'], ['outrage', 'dragon'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['steel-wing', 'steel'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['sweet-scent', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['facade', 'normal'], ['nature-power', 'normal'], ['helping-hand', 'normal'], ['secret-power', 'normal'], ['air-cutter', 'flying'], ['silver-wind', 'bug'], ['bullet-seed', 'grass'], ['aerial-ace', 'flying'], ['magical-leaf', 'grass'], ['leaf-blade', 'grass'], ['dragon-dance', 'dragon'], ['roost', 'flying'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['worry-seed', 'grass'], ['seed-bomb', 'grass'], ['air-slash', 'flying'], ['dragon-pulse', 'dragon'], ['energy-ball', 'grass'], ['giga-impact', 'normal'], ['zen-headbutt', 'psychic'], ['defog', 'flying'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['ominous-wind', 'ghost'], ['wide-guard', 'rock'], ['round', 'normal'], ['bestow', 'normal'], ['bulldoze', 'ground'], ['dragon-tail', 'dragon'], ['leaf-tornado', 'grass'], ['hurricane', 'flying'], ['petal-blizzard', 'grass'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['solar-blade', 'grass'], ['dragon-hammer', 'dragon'], ['brutal-swing', 'dark'], ['stomping-tantrum', 'ground'], ['body-press', 'fighting'], ['dual-wingbeat', 'flying'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",99,68,83,72,87,51
106,17,358,chimecho,psychic,,"[['bind', 'normal'], ['tackle', 'normal'], ['wrap', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['disable', 'normal'], ['psybeam', 'psychic'], ['thunder-wave', 'electric'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['hypnosis', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['recover', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['reflect', 'psychic'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['psywave', 'psychic'], ['rest', 'psychic'], ['substitute', 'normal'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['protect', 'normal'], ['perish-song', 'normal'], ['icy-wind', 'ice'], ['endure', 'normal'], ['charm', 'fairy'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['heal-bell', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['baton-pass', 'normal'], ['encore', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['uproar', 'normal'], ['torment', 'dark'], ['facade', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['wish', 'normal'], ['magic-coat', 'psychic'], ['recycle', 'normal'], ['yawn', 'normal'], ['knock-off', 'dark'], ['skill-swap', 'psychic'], ['imprison', 'psychic'], ['snatch', 'dark'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['astonish', 'ghost'], ['fake-tears', 'dark'], ['cosmic-power', 'psychic'], ['signal-beam', 'bug'], ['extrasensory', 'psychic'], ['calm-mind', 'psychic'], ['shock-wave', 'electric'], ['gravity', 'psychic'], ['healing-wish', 'psychic'], ['natural-gift', 'normal'], ['last-resort', 'normal'], ['energy-ball', 'grass'], ['zen-headbutt', 'psychic'], ['defog', 'flying'], ['trick-room', 'psychic'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['ominous-wind', 'ghost'], ['psyshock', 'psychic'], ['telekinesis', 'psychic'], ['synchronoise', 'psychic'], ['entrainment', 'normal'], ['round', 'normal'], ['echoed-voice', 'normal'], ['stored-power', 'psychic'], ['ally-switch', 'psychic'], ['heal-pulse', 'psychic'], ['snarl', 'dark'], ['disarming-voice', 'fairy'], ['draining-kiss', 'fairy'], ['crafty-shield', 'fairy'], ['confide', 'normal'], ['dazzling-gleam', 'fairy'], ['laser-focus', 'normal'], ['expanding-force', 'psychic'], ['tera-blast', 'normal'], ['psychic-noise', 'psychic']]",75,50,80,95,90,65
107,18,359,absol,dark,,"[['scratch', 'normal'], ['razor-wind', 'normal'], ['swords-dance', 'normal'], ['cut', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['flamethrower', 'fire'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['strength', 'normal'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['toxic', 'poison'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['focus-energy', 'normal'], ['fire-blast', 'fire'], ['swift', 'normal'], ['dream-eater', 'psychic'], ['flash', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['slash', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['nightmare', 'ghost'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['feint-attack', 'dark'], ['mud-slap', 'ground'], ['perish-song', 'normal'], ['icy-wind', 'ice'], ['detect', 'fighting'], ['sandstorm', 'rock'], ['endure', 'normal'], ['false-swipe', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['mean-look', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['megahorn', 'bug'], ['baton-pass', 'normal'], ['pursuit', 'dark'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['future-sight', 'psychic'], ['rock-smash', 'fighting'], ['hail', 'ice'], ['torment', 'dark'], ['will-o-wisp', 'fire'], ['facade', 'normal'], ['taunt', 'dark'], ['role-play', 'psychic'], ['superpower', 'fighting'], ['magic-coat', 'psychic'], ['knock-off', 'dark'], ['snatch', 'dark'], ['secret-power', 'normal'], ['rock-tomb', 'rock'], ['aerial-ace', 'flying'], ['bounce', 'flying'], ['calm-mind', 'psychic'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['feint', 'normal'], ['close-combat', 'fighting'], ['payback', 'dark'], ['assurance', 'dark'], ['me-first', 'normal'], ['punishment', 'dark'], ['sucker-punch', 'dark'], ['dark-pulse', 'dark'], ['night-slash', 'dark'], ['air-slash', 'flying'], ['x-scissor', 'bug'], ['giga-impact', 'normal'], ['shadow-claw', 'ghost'], ['psycho-cut', 'psychic'], ['zen-headbutt', 'psychic'], ['stone-edge', 'rock'], ['captivate', 'normal'], ['charge-beam', 'electric'], ['hone-claws', 'dark'], ['foul-play', 'dark'], ['round', 'normal'], ['echoed-voice', 'normal'], ['hex', 'ghost'], ['incinerate', 'fire'], ['retaliate', 'normal'], ['snarl', 'dark'], ['play-rough', 'fairy'], ['confide', 'normal'], ['laser-focus', 'normal'], ['throat-chop', 'dark'], ['brutal-swing', 'dark']]",65,130,60,75,60,75
108,19,360,wynaut,psychic,,"[['counter', 'fighting'], ['amnesia', 'psychic'], ['splash', 'normal'], ['destiny-bond', 'ghost'], ['charm', 'fairy'], ['safeguard', 'normal'], ['encore', 'normal'], ['mirror-coat', 'psychic']]",95,23,48,23,48,23
109,20,361,snorunt,ice,,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['disable', 'normal'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['light-screen', 'psychic'], ['bide', 'normal'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['spite', 'ghost'], ['powder-snow', 'ice'], ['protect', 'normal'], ['spikes', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['crunch', 'dark'], ['shadow-ball', 'ghost'], ['hail', 'ice'], ['facade', 'normal'], ['helping-hand', 'normal'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['weather-ball', 'normal'], ['fake-tears', 'dark'], ['icicle-spear', 'ice'], ['block', 'normal'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['switcheroo', 'dark'], ['avalanche', 'ice'], ['ice-shard', 'ice'], ['ice-fang', 'ice'], ['captivate', 'normal'], ['round', 'normal'], ['hex', 'ghost'], ['frost-breath', 'ice'], ['icicle-crash', 'ice'], ['confide', 'normal'], ['tera-blast', 'normal'], ['ice-spinner', 'ice'], ['snowscape', 'ice'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",50,50,50,50,50,50
110,21,362,glalie,ice,,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['earthquake', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['light-screen', 'psychic'], ['self-destruct', 'normal'], ['flash', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['super-fang', 'normal'], ['substitute', 'normal'], ['snore', 'normal'], ['spite', 'ghost'], ['powder-snow', 'ice'], ['protect', 'normal'], ['scary-face', 'normal'], ['spikes', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['crunch', 'dark'], ['shadow-ball', 'ghost'], ['hail', 'ice'], ['torment', 'dark'], ['facade', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['secret-power', 'normal'], ['ice-ball', 'ice'], ['astonish', 'ghost'], ['weather-ball', 'normal'], ['fake-tears', 'dark'], ['signal-beam', 'bug'], ['sheer-cold', 'ice'], ['icicle-spear', 'ice'], ['block', 'normal'], ['water-pulse', 'water'], ['gyro-ball', 'steel'], ['natural-gift', 'normal'], ['payback', 'dark'], ['dark-pulse', 'dark'], ['giga-impact', 'normal'], ['avalanche', 'ice'], ['ice-shard', 'ice'], ['ice-fang', 'ice'], ['iron-head', 'steel'], ['captivate', 'normal'], ['foul-play', 'dark'], ['round', 'normal'], ['hex', 'ghost'], ['bulldoze', 'ground'], ['frost-breath', 'ice'], ['icicle-crash', 'ice'], ['freeze-dry', 'ice'], ['confide', 'normal'], ['laser-focus', 'normal'], ['steel-roller', 'steel'], ['tera-blast', 'normal'], ['ice-spinner', 'ice'], ['snowscape', 'ice'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",80,80,80,80,80,80
111,22,363,spheal,ice,water,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['water-gun', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['aurora-beam', 'ice'], ['strength', 'normal'], ['earthquake', 'ground'], ['fissure', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['waterfall', 'water'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['super-fang', 'normal'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['powder-snow', 'ice'], ['protect', 'normal'], ['belly-drum', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['encore', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['stockpile', 'normal'], ['spit-up', 'normal'], ['swallow', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['yawn', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['ice-ball', 'ice'], ['rock-tomb', 'rock'], ['signal-beam', 'bug'], ['sheer-cold', 'ice'], ['water-sport', 'water'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['aqua-ring', 'water'], ['aqua-tail', 'water'], ['captivate', 'normal'], ['round', 'normal'], ['echoed-voice', 'normal'], ['bulldoze', 'ground'], ['frost-breath', 'ice'], ['confide', 'normal'], ['liquidation', 'water'], ['steel-roller', 'steel']]",70,40,50,55,50,25
112,23,364,sealeo,ice,water,"[['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['roar', 'normal'], ['water-gun', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['aurora-beam', 'ice'], ['strength', 'normal'], ['earthquake', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['waterfall', 'water'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['super-fang', 'normal'], ['substitute', 'normal'], ['snore', 'normal'], ['powder-snow', 'ice'], ['protect', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['encore', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['ice-ball', 'ice'], ['rock-tomb', 'rock'], ['signal-beam', 'bug'], ['sheer-cold', 'ice'], ['icicle-spear', 'ice'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['aqua-tail', 'water'], ['captivate', 'normal'], ['round', 'normal'], ['echoed-voice', 'normal'], ['bulldoze', 'ground'], ['frost-breath', 'ice'], ['confide', 'normal'], ['liquidation', 'water'], ['steel-roller', 'steel']]",90,60,70,75,70,45
113,24,365,walrein,ice,water,"[['swords-dance', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['roar', 'normal'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['aurora-beam', 'ice'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['earthquake', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['waterfall', 'water'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['super-fang', 'normal'], ['substitute', 'normal'], ['snore', 'normal'], ['powder-snow', 'ice'], ['protect', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['rollout', 'rock'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['encore', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['crunch', 'dark'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['hail', 'ice'], ['facade', 'normal'], ['secret-power', 'normal'], ['dive', 'water'], ['ice-ball', 'ice'], ['rock-tomb', 'rock'], ['signal-beam', 'bug'], ['sheer-cold', 'ice'], ['icicle-spear', 'ice'], ['block', 'normal'], ['water-pulse', 'water'], ['brine', 'water'], ['natural-gift', 'normal'], ['aqua-tail', 'water'], ['giga-impact', 'normal'], ['avalanche', 'ice'], ['ice-fang', 'ice'], ['iron-head', 'steel'], ['captivate', 'normal'], ['heavy-slam', 'steel'], ['round', 'normal'], ['echoed-voice', 'normal'], ['bulldoze', 'ground'], ['frost-breath', 'ice'], ['confide', 'normal'], ['stomping-tantrum', 'ground'], ['liquidation', 'water'], ['body-press', 'fighting'], ['steel-roller', 'steel']]",110,80,90,95,90,65
